,Attendees,Sex,Average_height,Average_weight,Sport,Team
435,111,M,174.67567567567568,72.15315315315316,Equestrianism,Argentina
436,111,M,172.3783783783784,77.27027027027027,Wrestling,Cuba
437,110,M,175.0,70.24545454545455,Equestrianism,Poland
438,110,M,184.12727272727273,80.08181818181818,Speed Skating,Germany
439,110,F,164.02727272727273,57.61818181818182,Speed Skating,South Korea
440,110,M,176.13636363636363,73.31818181818181,Speed Skating,South Korea
441,110,M,187.92727272727274,79.4,Swimming,Ukraine
442,109,M,196.28440366972478,92.60550458715596,Basketball,Italy
443,109,M,179.39449541284404,75.37614678899082,Biathlon,Poland
444,109,M,175.32110091743118,66.12844036697248,Boxing,Great Britain
445,109,F,171.56880733944953,65.0,Handball,South Korea
446,109,M,178.56880733944953,75.13761467889908,Hockey,Canada
447,109,M,182.90825688073394,82.6697247706422,Sailing,Denmark
448,109,M,175.94495412844037,80.18348623853211,Shooting,Soviet Union
449,108,M,193.5462962962963,89.00925925925925,Basketball,Puerto Rico
450,108,F,167.66666666666666,56.361111111111114,Biathlon,France
451,108,M,176.90740740740742,78.77777777777777,Shooting,Switzerland
452,107,F,161.01869158878506,48.64485981308411,Athletics,Kenya
453,107,M,200.01869158878506,98.5233644859813,Basketball,China
454,107,M,179.51401869158877,70.24299065420561,Cycling,Austria
455,107,M,180.13084112149534,76.44859813084112,Cycling,Czechoslovakia
456,107,M,171.45794392523365,63.35514018691589,Fencing,Japan
457,107,M,177.20560747663552,72.54205607476635,Fencing,South Korea
458,107,M,189.83177570093457,92.79439252336448,Handball,France
459,107,M,177.30841121495328,67.72429906542057,Nordic Combined,Finland
460,107,M,178.97196261682242,79.8785046728972,Shooting,Norway
461,106,M,179.20754716981133,78.93396226415095,Alpine Skiing,Liechtenstein
462,106,F,163.9433962264151,54.235849056603776,Athletics,Portugal
463,106,M,182.52830188679246,84.09433962264151,Canoeing,Bulgaria
464,106,M,175.24528301886792,70.32075471698113,Fencing,Cuba
465,106,M,194.66037735849056,87.67924528301887,Volleyball,Poland
466,105,M,171.84761904761905,64.44761904761904,Athletics,Colombia
467,105,M,179.21904761904761,69.8952380952381,Athletics,Puerto Rico
468,105,M,172.95238095238096,68.7,Boxing,Italy
469,105,M,179.75238095238095,71.43809523809524,Cross Country Skiing,Czech Republic
470,105,F,166.21904761904761,57.00952380952381,Cross Country Skiing,France
471,105,M,179.43809523809523,75.45714285714286,Equestrianism,Netherlands
472,105,F,170.2,62.55238095238095,Fencing,Poland
473,105,M,184.71428571428572,78.98095238095237,Rowing,Denmark
474,105,F,175.5142857142857,67.11428571428571,Swimming,Romania
475,104,M,185.29807692307693,77.5576923076923,Fencing,Sweden
476,104,F,177.52884615384616,71.4326923076923,Rowing,China
477,104,M,184.6153846153846,81.88461538461539,Sailing,Netherlands
478,104,F,166.27884615384616,54.60576923076923,Swimming,Chinese Taipei
479,104,M,189.08653846153845,86.52884615384616,Water Polo,Netherlands
480,103,M,169.4271844660194,63.57281553398058,Biathlon,Japan
481,103,F,166.51456310679612,57.320388349514566,Cross Country Skiing,Kazakhstan
482,103,M,183.2621359223301,71.97087378640776,Cycling,Sweden
483,103,F,165.60194174757282,59.47572815533981,Hockey,Argentina
484,103,F,168.126213592233,63.650485436893206,Hockey,New Zealand
485,103,F,164.80582524271844,59.36893203883495,Hockey,South Korea
486,103,M,170.6601941747573,62.48543689320388,Nordic Combined,Japan
487,102,M,173.50980392156862,67.61764705882354,Cycling,Mexico
488,102,M,182.86274509803923,82.1078431372549,Rowing,Cuba
489,102,F,172.48039215686273,61.64705882352941,Swimming,Switzerland
490,102,F,183.2941176470588,72.44117647058823,Volleyball,China
491,102,M,173.02941176470588,94.2156862745098,Weightlifting,United States
492,101,M,177.2970297029703,72.87128712871286,Athletics,Chile
493,101,F,171.40594059405942,60.89108910891089,Biathlon,Norway
494,101,M,180.9108910891089,72.13861386138613,Equestrianism,Sweden
495,101,F,166.66336633663366,60.08910891089109,Football,Brazil
496,101,F,170.86138613861385,69.57425742574257,Ice Hockey,Canada
497,101,F,169.98019801980197,68.95049504950495,Ice Hockey,United States
498,101,M,174.01980198019803,75.63366336633663,Shooting,Romania
499,101,M,176.5049504950495,77.02970297029702,Shooting,Russia
500,101,F,171.4257425742574,64.63366336633663,Speed Skating,Russia
501,101,M,169.40594059405942,80.55445544554455,Weightlifting,Poland
502,100,M,177.42,72.97,Athletics,India
503,100,M,175.34,69.55,Athletics,Saudi Arabia
504,100,M,189.37,90.07,Handball,Denmark
505,100,F,170.14,68.79,Ice Hockey,Sweden
506,100,M,183.5,81.37,Speed Skating,Russia
507,100,F,172.32,64.57,Swimming,New Zealand
508,100,M,181.74,75.21,Swimming,Portugal
509,99,M,175.86868686868686,70.88888888888889,Biathlon,Russia
510,99,F,167.7070707070707,57.38383838383838,Cross Country Skiing,Czech Republic
511,99,F,167.6969696969697,57.55555555555556,Equestrianism,Sweden
512,99,M,189.5151515151515,90.74747474747475,Handball,Hungary
513,99,F,169.44444444444446,59.15151515151515,Swimming,Brazil
514,99,F,166.4949494949495,55.81818181818182,Swimming,South Korea
515,98,F,171.90816326530611,60.03061224489796,Athletics,Sweden
516,98,M,177.4591836734694,67.39795918367346,Nordic Combined,United States
517,98,M,181.20408163265307,78.61224489795919,Sailing,Austria
518,97,M,181.71134020618555,85.61855670103093,Alpine Skiing,Slovenia
519,97,M,187.53608247422682,86.89690721649484,Athletics,Czech Republic
520,97,M,172.15463917525773,65.36082474226804,Boxing,Romania
521,97,M,176.70103092783506,73.1340206185567,Football,France
522,97,M,178.37113402061857,73.78350515463917,Football,Spain
523,97,F,158.5979381443299,48.30927835051546,Gymnastics,Switzerland
524,97,F,166.97938144329896,65.31443298969072,Ice Hockey,Finland
525,97,M,179.17525773195877,72.26804123711341,Swimming,Hong Kong
526,96,M,175.48958333333334,66.16666666666667,Athletics,Uganda
527,96,F,168.01041666666666,61.760416666666664,Football,United States
528,96,M,180.84375,81.27083333333333,Sailing,New Zealand
529,96,M,185.73958333333334,82.30208333333333,Swimming,New Zealand
530,96,M,173.84375,79.17708333333333,Wrestling,Germany
531,95,M,185.81052631578947,90.9,Athletics,Belarus
532,95,M,183.3684210526316,85.58947368421053,Athletics,Estonia
533,95,M,178.10526315789474,73.54736842105264,Athletics,Turkey
534,95,M,197.1263157894737,92.12631578947368,Basketball,Yugoslavia
535,95,F,165.43157894736842,56.02105263157895,Biathlon,Belarus
536,95,F,163.54736842105262,55.421052631578945,Cross Country Skiing,Ukraine
537,95,F,165.0421052631579,60.43157894736842,Hockey,United States
538,95,M,179.98947368421054,82.0,Sailing,Greece
539,95,M,181.2842105263158,77.34736842105264,Sailing,Switzerland
540,95,M,179.55789473684212,64.3157894736842,Ski Jumping,Germany
541,95,M,189.61052631578949,91.76842105263158,Water Polo,Yugoslavia
542,95,M,171.4,75.26315789473684,Wrestling,Greece
543,94,M,176.22340425531914,72.03191489361703,Football,Morocco
544,94,M,175.2659574468085,72.96808510638297,Football,Poland
545,94,M,185.7659574468085,82.53191489361703,Handball,South Korea
546,94,M,176.48936170212767,64.48936170212765,Ski Jumping,Switzerland
547,94,M,189.74468085106383,82.32978723404256,Swimming,Denmark
548,94,M,193.37234042553192,86.40425531914893,Volleyball,Bulgaria
549,94,M,173.32978723404256,73.12765957446808,Wrestling,France
550,94,M,170.29787234042553,74.45744680851064,Wrestling,Mongolia
551,93,M,177.03225806451613,70.39784946236558,Athletics,Venezuela
552,93,F,184.51612903225808,76.65591397849462,Basketball,China
553,93,F,166.1505376344086,59.69892473118279,Biathlon,Russia
554,93,M,175.30107526881721,66.86021505376344,Boxing,Bulgaria
555,93,M,176.83870967741936,72.51612903225806,Cross Country Skiing,Czechoslovakia
556,93,M,180.50537634408602,74.55913978494624,Equestrianism,New Zealand
557,93,F,166.46236559139786,58.29032258064516,Fencing,Romania
558,93,M,187.0,84.33333333333333,Rowing,Norway
559,93,M,176.88172043010752,79.3225806451613,Shooting,Czechoslovakia
560,92,M,181.72826086956522,74.22826086956522,Biathlon,Estonia
561,92,M,180.32608695652175,73.93478260869566,Biathlon,Slovenia
562,92,M,180.1086956521739,74.67391304347827,Cycling,Russia
563,92,F,161.91304347826087,53.766304347826086,Gymnastics,Finland
564,92,M,188.41304347826087,88.77173913043478,Handball,Iceland
565,92,M,171.55434782608697,65.41304347826087,Hockey,Kenya
566,92,F,163.55434782608697,56.47826086956522,Shooting,China
567,92,F,168.34782608695653,64.26086956521739,Speed Skating,China
568,92,M,189.55434782608697,82.47826086956522,Volleyball,Japan
569,92,M,161.54347826086956,67.65217391304348,Weightlifting,Japan
570,91,F,166.46153846153845,59.34065934065934,Athletics,Colombia
571,91,M,179.07692307692307,71.84615384615384,Athletics,Qatar
572,91,M,184.35164835164835,87.64835164835165,Baseball,Netherlands
573,91,M,173.64835164835165,70.50549450549451,Biathlon,Great Britain
574,91,F,167.37362637362637,56.97802197802198,Biathlon,Poland
575,91,F,163.84615384615384,57.142857142857146,Biathlon,Ukraine
576,91,M,171.87912087912088,62.7032967032967,Boxing,South Korea
577,91,M,182.74725274725276,82.16483516483517,Canoeing,Soviet Union
578,91,F,167.7032967032967,57.83516483516483,Cross Country Skiing,Belarus
579,91,F,161.94505494505495,56.65934065934066,Cross Country Skiing,Soviet Union
580,91,M,174.4835164835165,70.0,Diving,United States
581,91,M,179.4835164835165,71.76923076923077,Equestrianism,West Germany
582,91,M,193.82417582417582,93.98901098901099,Handball,Germany
583,91,F,163.5934065934066,64.32967032967034,Shooting,United States
584,91,M,183.5164835164835,79.72527472527473,Swimming,Argentina
585,91,M,173.8021978021978,79.14835164835165,Wrestling,Russia
586,90,F,181.6888888888889,74.6,Basketball,Australia
587,90,M,178.61111111111111,74.72222222222223,Biathlon,Belarus
588,90,F,167.7888888888889,56.522222222222226,Biathlon,Czech Republic
589,90,F,165.43333333333334,57.888888888888886,Biathlon,United States
590,90,F,174.38888888888889,65.94444444444444,Fencing,China
591,90,M,182.82222222222222,87.83333333333333,Ice Hockey,Latvia
592,90,M,185.9,82.21111111111111,Rowing,Austria
593,90,M,168.88888888888889,65.27777777777777,Shooting,Thailand
594,89,F,163.07865168539325,48.146067415730336,Athletics,Ethiopia
595,89,F,171.98876404494382,59.853932584269664,Athletics,Kazakhstan
596,89,M,198.2134831460674,93.9438202247191,Basketball,Soviet Union
597,89,M,173.25842696629215,65.56179775280899,Boxing,France
598,89,M,180.31460674157304,73.12359550561797,Fencing,Australia
599,89,F,171.26966292134833,63.28089887640449,Football,Sweden
600,89,F,154.4943820224719,45.68539325842696,Gymnastics,South Korea
601,89,M,171.8988764044944,65.32584269662921,Hockey,Malaysia
602,89,F,163.1573033707865,58.19101123595506,Hockey,Spain
603,89,F,175.67415730337078,70.76404494382022,Rowing,Bulgaria
604,89,M,178.67415730337078,71.6067415730337,Swimming,South Korea
605,89,M,169.91011235955057,71.23595505617978,Wrestling,Italy
606,88,F,167.42045454545453,54.72727272727273,Athletics,Ireland
607,88,M,182.63636363636363,86.5340909090909,Baseball,Italy
608,88,M,186.36363636363637,89.44318181818181,Baseball,United States
609,88,M,174.45454545454547,65.20454545454545,Boxing,Australia
610,88,M,176.3181818181818,70.5909090909091,Cross Country Skiing,Belarus
611,88,F,166.0568181818182,60.32954545454545,Fencing,Great Britain
612,88,M,182.88636363636363,79.3409090909091,Fencing,Russia
613,88,F,174.47727272727272,62.36363636363637,Swimming,Poland
614,87,F,166.97701149425288,62.49425287356322,Alpine Skiing,Great Britain
615,87,F,170.32183908045977,57.87356321839081,Athletics,Switzerland
616,87,M,180.16091954022988,71.64367816091954,Biathlon,Czech Republic
617,87,M,182.0,76.48275862068965,Fencing,Austria
618,87,F,159.20689655172413,48.94252873563219,Gymnastics,Belgium
619,87,F,146.57471264367817,37.689655172413794,Gymnastics,North Korea
620,87,F,174.68965517241378,66.88505747126437,Handball,Hungary
621,87,M,175.5977011494253,72.67816091954023,Hockey,South Korea
622,87,M,179.816091954023,84.65517241379311,Judo,France
623,87,F,171.2183908045977,60.95977011494253,Swimming,Finland
624,86,F,175.48837209302326,66.47674418604652,Athletics,Czech Republic
625,86,M,185.2093023255814,86.38372093023256,Canoeing,Russia
626,86,M,181.3372093023256,74.5813953488372,Cycling,West Germany
627,86,F,161.80232558139534,54.22093023255814,Diving,United States
628,86,M,179.03488372093022,76.51162790697674,Fencing,Belgium
629,86,M,177.2093023255814,74.12790697674419,Football,Nigeria
630,86,M,178.91860465116278,68.70930232558139,Nordic Combined,Norway
631,86,M,186.3139534883721,84.6046511627907,Rowing,Bulgaria
632,86,M,178.86046511627907,66.5813953488372,Ski Jumping,Canada
633,86,M,183.86046511627907,75.97674418604652,Swimming,Belgium
634,85,M,180.65882352941176,78.96470588235294,Canoeing,Czechoslovakia
635,85,M,179.8235294117647,75.92941176470588,Football,Yugoslavia
636,85,F,166.58823529411765,60.188235294117646,Speed Skating,Poland
637,85,M,179.4,79.0,Speed Skating,Soviet Union
638,85,M,184.24705882352941,86.63529411764706,Water Polo,Soviet Union
639,85,M,167.7764705882353,79.91176470588235,Weightlifting,Hungary
640,84,F,169.45238095238096,64.61904761904762,Alpine Skiing,Slovenia
641,84,F,168.13095238095238,60.392857142857146,Athletics,Bahamas
642,84,M,175.22619047619048,68.23809523809524,Boxing,Canada
643,84,M,183.64285714285714,82.55952380952381,Canoeing,Slovakia
644,84,M,183.77380952380952,76.25,Fencing,Switzerland
645,84,F,174.83333333333334,69.41666666666667,Handball,Norway
646,84,M,180.64285714285714,76.47619047619048,Hockey,West Germany
647,84,M,183.88095238095238,82.8452380952381,Rowing,Argentina
648,84,M,174.83333333333334,77.38095238095238,Shooting,Bulgaria
649,84,F,174.42857142857142,62.142857142857146,Swimming,Ukraine
650,84,F,180.6547619047619,70.46428571428571,Volleyball,Cuba
651,83,M,175.44578313253012,75.57831325301204,Alpine Skiing,Chile
652,83,M,201.32530120481928,100.07228915662651,Basketball,Lithuania
653,83,F,167.72289156626505,61.74698795180723,Cycling,Australia
654,83,M,178.5421686746988,75.07228915662651,Cycling,Finland
655,83,F,167.55421686746988,58.903614457831324,Cycling,United States
656,83,F,173.59036144578315,62.89156626506024,Fencing,Russia
657,83,M,181.6867469879518,79.03614457831326,Football,Australia
658,83,F,171.40963855421685,62.89156626506024,Football,Germany
659,83,M,177.75903614457832,73.79518072289157,Football,Hungary
660,83,M,181.40963855421685,77.79518072289157,Rowing,Spain
661,83,M,171.66265060240963,84.20481927710843,Weightlifting,Great Britain
662,82,M,175.7439024390244,69.65853658536585,Cross Country Skiing,Bulgaria
663,82,M,179.79268292682926,75.26829268292683,Equestrianism,Belgium
664,82,F,162.59756097560975,53.03658536585366,Gymnastics,Norway
665,82,M,180.609756097561,79.1829268292683,Shooting,Denmark
666,82,M,187.6951219512195,80.52439024390245,Swimming,Austria
667,82,M,185.1951219512195,78.02439024390245,Swimming,Venezuela
668,81,M,182.679012345679,92.1358024691358,Bobsleigh,United States-1
669,81,M,177.7037037037037,72.07407407407408,Cross Country Skiing,West Germany
670,81,F,168.69135802469137,60.53086419753087,Cycling,Canada
671,81,M,176.9506172839506,78.41975308641975,Ice Hockey,Yugoslavia
672,81,M,185.54320987654322,81.62962962962963,Rowing,Hungary
673,80,M,177.4375,77.425,Alpine Skiing,Bulgaria
674,80,F,166.5,56.05,Biathlon,Italy
675,80,M,181.3125,74.05,Biathlon,Latvia
676,80,M,180.9125,73.85,Biathlon,Ukraine
677,80,M,172.55,64.8125,Boxing,Hungary
678,80,M,171.2625,62.0,Boxing,Ireland
679,80,M,182.225,80.3,Canoeing,Finland
680,80,M,181.6125,74.575,Cycling,Norway
681,80,M,165.8375,61.8,Gymnastics,Mexico
682,80,F,167.5625,60.825,Hockey,China
683,80,F,168.7375,65.4625,Ice Hockey,Russia
684,80,M,174.15,86.2,Judo,Japan
685,79,F,166.63291139240508,57.949367088607595,Athletics,India
686,79,F,164.58227848101265,55.55696202531646,Athletics,South Korea
687,79,M,171.29113924050634,61.265822784810126,Athletics,Tanzania
688,79,M,175.79746835443038,71.43037974683544,Biathlon,Canada
689,79,M,181.56962025316454,87.62025316455696,Bobsleigh,Switzerland-2
690,79,M,170.35443037974684,60.65822784810127,Boxing,Mexico
691,79,M,179.62025316455697,73.32911392405063,Cross Country Skiing,Great Britain
692,79,M,174.21518987341773,70.16455696202532,Cycling,South Korea
693,79,F,174.29113924050634,72.13924050632912,Handball,Angola
694,79,M,190.40506329113924,85.56962025316456,Volleyball,Cuba
695,79,M,167.56962025316454,77.79746835443038,Weightlifting,Bulgaria
696,78,M,169.71794871794873,62.65384615384615,Athletics,Thailand
697,78,F,167.69230769230768,55.92307692307692,Biathlon,Slovakia
698,78,M,183.26923076923077,93.37179487179488,Bobsleigh,United States-2
699,78,F,166.62820512820514,57.11538461538461,Cycling,France
700,78,M,179.51282051282053,67.73076923076923,Nordic Combined,Austria
701,78,M,177.02564102564102,65.55128205128206,Nordic Combined,France
702,78,M,182.34615384615384,82.08974358974359,Sailing,Norway
703,78,F,166.57692307692307,62.26923076923077,Speed Skating,Soviet Union
